Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
30,30.000000,18.000000,357586.678563,26627.000000,357586.678563,26627.000000,357586.678563,26627.000000,357586.678563,26627.000000,357586.678563,26627.000000,357586.678563,26627.000000
30,4.639000,32768.000000,234092.450523,88626.000000,234092.450523,88626.000000,234092.450523,88626.000000,234092.450523,88626.000000,234092.450523,88626.000000,234092.450523,88626.000000
30,30.000000,12.000000,377840.146439,24035.000000,377840.146439,24035.000000,377840.146439,24035.000000,377840.146439,24035.000000,377840.146439,24035.000000,377840.146439,24035.000000
30,30.000000,6.000000,437600.647406,16058.000000,437600.647406,16058.000000,437600.647406,16058.000000,437600.647406,16058.000000,437600.647406,16058.000000,437600.647406,16058.000000
30,30.000000,15.000000,285560.225166,13461.000000,285560.225166,13461.000000,285560.225166,13461.000000,285560.225166,13461.000000,285560.225166,13461.000000,285560.225166,13461.000000
30,30.000000,9.000000,438103.313135,8691.000000,438103.313135,8691.000000,438103.313135,8691.000000,438103.313135,8691.000000,438103.313135,8691.000000,438103.313135,8691.000000
30,5.649000,4096.000000,202059.393432,108170.000000,202059.393432,108170.000000,202059.393432,108170.000000,202059.393432,108170.000000,202059.393432,108170.000000,202059.393432,108170.000000
30,4.073000,262144.000000,341538.742376,47888.000000,341538.742376,47888.000000,341538.742376,47888.000000,341538.742376,47888.000000,341538.742376,47888.000000,341538.742376,47888.000000
30,7.918000,512.000000,401920.148502,138527.000000,459496.174494,191322.000000,459496.174494,191322.000000,459496.174494,191322.000000,459496.174494,191322.000000,401920.148502,138527.000000
30,16.772000,64.000000,381320.059762,27854.000000,381320.059762,27854.000000,381320.059762,27854.000000,381320.059762,27854.000000,381320.059762,27854.000000,381320.059762,27854.000000
