arrival_rate,bp_L,bp_H,FCFS_percentage,SRPT_percentage,total_rounds
32.00,30.00,6,99.75,0.25,400
32.00,16.77,64,99.75,0.25,400
36.00,30.00,6,99.75,0.25,400
24.00,4.64,32768,0.00,100.00,400
36.00,16.77,64,98.25,1.75,400
40.00,30.00,12,95.75,4.25,400
40.00,30.00,6,99.50,0.50,400
28.00,5.65,4096,0.00,100.00,400
36.00,30.00,12,98.00,2.00,400
38.00,30.00,6,99.75,0.25,400
30.00,4.07,262144,0.75,99.25,400
36.00,30.00,9,99.25,0.75,400
38.00,4.07,262144,0.25,99.75,400
34.00,30.00,9,99.50,0.50,400
32.00,30.00,12,98.75,1.25,400
34.00,30.00,12,98.50,1.50,400
36.00,7.92,512,0.50,99.50,400
38.00,4.64,32768,0.50,99.50,400
38.00,16.77,64,97.25,2.75,400
38.00,7.92,512,0.50,99.50,400
40.00,16.77,64,95.75,4.25,400
40.00,30.00,9,99.00,1.00,400
38.00,30.00,12,96.50,3.50,400
36.00,4.07,262144,0.25,99.75,400
32.00,30.00,9,99.75,0.25,400
40.00,4.07,262144,0.75,99.25,400
30.00,5.65,4096,1.00,99.00,400
38.00,30.00,9,99.50,0.50,400
24.00,4.07,262144,0.00,100.00,400
40.00,7.92,512,0.50,99.50,400
34.00,5.65,4096,0.50,99.50,400
36.00,4.64,32768,0.25,99.75,400
34.00,7.92,512,0.75,99.25,400
40.00,4.64,32768,0.00,100.00,400
32.00,5.65,4096,0.25,99.75,400
40.00,5.65,4096,0.00,100.00,400
30.00,4.64,32768,0.00,100.00,400
34.00,30.00,6,99.75,0.25,400
26.00,4.64,32768,0.25,99.75,400
28.00,4.07,262144,0.00,100.00,400
34.00,4.07,262144,0.25,99.75,400
34.00,16.77,64,99.75,0.25,400
38.00,5.65,4096,0.00,100.00,400
26.00,4.07,262144,0.00,100.00,400
34.00,4.64,32768,0.25,99.75,400
32.00,7.92,512,1.25,98.75,400
36.00,5.65,4096,0.00,100.00,400
26.00,5.65,4096,0.75,99.25,400
30.00,30.00,6,99.75,0.25,400
28.00,4.64,32768,0.25,99.75,400
22.00,4.64,32768,0.00,100.00,400
22.00,4.07,262144,0.75,99.25,400
32.00,4.64,32768,0.00,100.00,400
32.00,4.07,262144,0.00,100.00,400
30.00,7.92,512,0.75,99.25,400
24.00,5.65,4096,0.25,99.75,400
20.00,4.07,262144,0.00,100.00,400
30.00,30.00,9,99.50,0.50,400
20.00,4.64,32768,0.00,100.00,400
28.00,7.92,512,0.25,99.75,400
22.00,5.65,4096,0.00,100.00,400
30.00,30.00,12,99.25,0.75,400
30.00,16.77,64,99.25,0.75,400
26.00,7.92,512,1.25,98.75,400
20.00,5.65,4096,0.25,99.75,400
24.00,7.92,512,0.50,99.50,400
22.00,7.92,512,0.25,99.75,400
28.00,30.00,12,99.50,0.50,400
28.00,30.00,9,99.75,0.25,400
28.00,16.77,64,99.50,0.50,400
28.00,30.00,6,99.75,0.25,400
20.00,7.92,512,0.50,99.50,400
26.00,16.77,64,99.75,0.25,400
26.00,30.00,6,99.75,0.25,400
26.00,30.00,12,99.50,0.50,400
24.00,16.77,64,99.50,0.50,400
26.00,30.00,9,99.75,0.25,400
24.00,30.00,9,99.75,0.25,400
24.00,30.00,6,99.75,0.25,400
22.00,30.00,6,99.75,0.25,400
24.00,30.00,12,99.75,0.25,400
22.00,30.00,9,99.75,0.25,400
20.00,30.00,12,99.75,0.25,400
22.00,16.77,64,99.50,0.50,400
20.00,30.00,6,99.75,0.25,400
20.00,16.77,64,97.00,3.00,400
20.00,30.00,9,99.75,0.25,400
22.00,30.00,12,99.75,0.25,400
