arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
36.00,30.00,15.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
40.00,30.00,15.00,99.75,0.25,397
36.00,30.00,12.00,100.00,0.00,397
40.00,30.00,18.00,99.24,0.76,397
34.00,30.00,15.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
38.00,30.00,15.00,99.50,0.50,397
40.00,16.77,64.00,100.00,0.00,397
38.00,30.00,18.00,99.75,0.25,397
36.00,30.00,9.00,100.00,0.00,397
32.00,30.00,18.00,99.75,0.25,397
36.00,30.00,6.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
34.00,30.00,18.00,98.99,1.01,397
30.00,30.00,12.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
36.00,30.00,18.00,99.24,0.76,397
40.00,30.00,9.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
36.00,5.65,4096.00,35.26,64.74,397
40.00,5.65,4096.00,35.61,64.39,396
30.00,30.00,18.00,99.50,0.50,397
36.00,7.92,512.00,39.80,60.20,397
26.00,16.77,64.00,100.00,0.00,397
40.00,7.92,512.00,37.03,62.97,397
38.00,7.92,512.00,41.56,58.44,397
28.00,16.77,64.00,100.00,0.00,397
28.00,30.00,15.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,397
34.00,4.64,32768.00,29.72,70.28,397
38.00,4.64,32768.00,31.39,68.61,395
32.00,5.65,4096.00,32.75,67.25,397
34.00,5.65,4096.00,36.02,63.98,397
34.00,4.07,262144.00,28.21,71.79,397
28.00,30.00,18.00,99.24,0.76,397
34.00,7.92,512.00,35.77,64.23,397
24.00,16.77,64.00,100.00,0.00,397
28.00,30.00,6.00,100.00,0.00,397
38.00,4.07,262144.00,26.95,73.05,397
36.00,4.64,32768.00,33.75,66.25,397
22.00,4.64,32768.00,33.50,66.50,397
38.00,5.65,4096.00,31.74,68.26,397
30.00,7.92,512.00,38.23,61.77,395
32.00,4.07,262144.00,28.72,71.28,397
22.00,4.07,262144.00,30.98,69.02,397
22.00,30.00,6.00,100.00,0.00,396
28.00,30.00,9.00,100.00,0.00,397
22.00,16.77,64.00,100.00,0.00,395
40.00,4.07,262144.00,30.98,69.02,397
26.00,30.00,18.00,99.49,0.51,396
24.00,30.00,6.00,100.00,0.00,396
28.00,4.07,262144.00,30.73,69.27,397
22.00,30.00,12.00,100.00,0.00,396
22.00,30.00,9.00,100.00,0.00,396
26.00,4.64,32768.00,32.24,67.76,397
28.00,30.00,12.00,100.00,0.00,397
40.00,4.64,32768.00,35.77,64.23,397
20.00,16.77,64.00,100.00,0.00,395
22.00,30.00,18.00,99.49,0.51,395
36.00,4.07,262144.00,28.32,71.68,346
24.00,30.00,18.00,99.75,0.25,397
32.00,7.92,512.00,39.55,60.45,397
24.00,30.00,15.00,100.00,0.00,396
22.00,30.00,15.00,100.00,0.00,396
28.00,5.65,4096.00,34.01,65.99,397
26.00,30.00,9.00,100.00,0.00,397
20.00,4.07,262144.00,29.04,70.96,396
30.00,4.07,262144.00,30.23,69.77,397
26.00,30.00,15.00,100.00,0.00,397
26.00,7.92,512.00,39.14,60.86,396
32.00,4.64,32768.00,26.45,73.55,397
26.00,30.00,6.00,100.00,0.00,397
20.00,30.00,9.00,100.00,0.00,395
24.00,7.92,512.00,36.96,63.04,395
24.00,30.00,12.00,100.00,0.00,396
26.00,4.07,262144.00,28.54,71.46,396
30.00,5.65,4096.00,33.50,66.50,397
28.00,7.92,512.00,39.55,60.45,397
30.00,4.64,32768.00,29.20,70.80,387
20.00,30.00,6.00,100.00,0.00,395
24.00,4.07,262144.00,28.79,71.21,389
26.00,5.65,4096.00,33.67,66.33,395
20.00,30.00,12.00,100.00,0.00,396
20.00,4.64,32768.00,34.26,65.74,397
26.00,30.00,12.00,100.00,0.00,396
22.00,5.65,4096.00,38.99,61.01,395
22.00,7.92,512.00,36.11,63.89,396
24.00,30.00,9.00,100.00,0.00,397
24.00,5.65,4096.00,27.71,72.29,397
28.00,4.64,32768.00,29.97,70.03,397
20.00,5.65,4096.00,31.06,68.94,396
20.00,7.92,512.00,41.16,58.84,396
20.00,30.00,15.00,100.00,0.00,395
20.00,30.00,18.00,99.49,0.51,396
24.00,4.64,32768.00,31.01,68.99,387
