arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
32.00,30.00,15.00,99.75,0.25,397
34.00,30.00,9.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
36.00,30.00,18.00,99.75,0.25,397
32.00,30.00,18.00,99.50,0.50,397
40.00,30.00,6.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
40.00,30.00,18.00,99.75,0.25,397
34.00,30.00,6.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
30.00,30.00,18.00,98.99,1.01,397
32.00,16.77,64.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
34.00,30.00,18.00,99.75,0.25,397
32.00,30.00,12.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
38.00,30.00,18.00,99.50,0.50,397
30.00,30.00,12.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
28.00,30.00,9.00,100.00,0.00,397
40.00,4.64,32768.00,36.52,63.48,397
28.00,30.00,18.00,99.24,0.76,397
28.00,30.00,6.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,397
34.00,7.92,512.00,41.06,58.94,397
30.00,16.77,64.00,100.00,0.00,397
24.00,30.00,6.00,100.00,0.00,396
30.00,7.92,512.00,38.29,61.71,397
32.00,4.07,262144.00,33.00,67.00,397
26.00,30.00,9.00,100.00,0.00,396
40.00,7.92,512.00,42.57,57.43,397
40.00,4.07,262144.00,32.75,67.25,397
36.00,7.92,512.00,41.06,58.94,397
38.00,5.65,4096.00,31.99,68.01,397
28.00,30.00,15.00,100.00,0.00,397
26.00,16.77,64.00,100.00,0.00,397
28.00,16.77,64.00,100.00,0.00,397
28.00,30.00,12.00,100.00,0.00,397
38.00,7.92,512.00,37.03,62.97,397
36.00,5.65,4096.00,33.00,67.00,397
24.00,30.00,9.00,100.00,0.00,396
34.00,5.65,4096.00,34.01,65.99,397
24.00,30.00,12.00,100.00,0.00,397
38.00,4.07,262144.00,31.74,68.26,397
22.00,16.77,64.00,100.00,0.00,396
20.00,16.77,64.00,100.00,0.00,395
24.00,16.77,64.00,100.00,0.00,397
32.00,5.65,4096.00,34.43,65.57,395
32.00,7.92,512.00,40.05,59.95,397
36.00,4.64,32768.00,31.74,68.26,397
40.00,5.65,4096.00,31.99,68.01,397
22.00,4.64,32768.00,28.97,71.03,397
26.00,7.92,512.00,37.37,62.63,396
26.00,30.00,6.00,100.00,0.00,396
28.00,4.07,262144.00,28.86,71.14,395
30.00,4.64,32768.00,29.29,70.71,396
26.00,30.00,18.00,98.99,1.01,397
20.00,30.00,12.00,100.00,0.00,395
26.00,30.00,12.00,100.00,0.00,396
22.00,30.00,9.00,100.00,0.00,396
28.00,7.92,512.00,40.40,59.60,396
26.00,30.00,15.00,99.75,0.25,397
22.00,30.00,18.00,99.49,0.51,396
20.00,4.64,32768.00,30.81,69.19,396
28.00,5.65,4096.00,30.48,69.52,397
24.00,7.92,512.00,35.61,64.39,396
26.00,4.07,262144.00,32.75,67.25,397
22.00,30.00,6.00,100.00,0.00,396
20.00,7.92,512.00,37.37,62.63,396
26.00,4.64,32768.00,31.99,68.01,397
20.00,30.00,6.00,100.00,0.00,395
38.00,4.64,32768.00,32.75,67.25,397
24.00,30.00,15.00,100.00,0.00,397
24.00,4.64,32768.00,34.51,65.49,397
20.00,30.00,18.00,98.48,1.52,394
34.00,4.64,32768.00,28.97,71.03,397
34.00,4.07,262144.00,30.23,69.77,397
22.00,30.00,15.00,100.00,0.00,396
32.00,4.64,32768.00,26.95,73.05,397
24.00,30.00,18.00,99.75,0.25,396
30.00,5.65,4096.00,30.23,69.77,397
30.00,4.07,262144.00,29.22,70.78,397
22.00,4.07,262144.00,28.28,71.72,396
22.00,30.00,12.00,100.00,0.00,396
20.00,5.65,4096.00,32.58,67.42,396
22.00,7.92,512.00,40.55,59.45,397
26.00,5.65,4096.00,31.99,68.01,397
24.00,4.07,262144.00,30.73,69.27,397
24.00,5.65,4096.00,31.74,68.26,397
20.00,30.00,9.00,100.00,0.00,395
36.00,4.07,262144.00,26.45,73.55,397
20.00,4.07,262144.00,26.58,73.42,395
28.00,4.64,32768.00,30.48,69.52,397
22.00,5.65,4096.00,27.59,72.41,395
20.00,30.00,15.00,100.00,0.00,395
