arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
40.00,30.00,15.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
38.00,30.00,18.00,98.99,1.01,397
32.00,30.00,9.00,100.00,0.00,397
36.00,30.00,18.00,99.24,0.76,397
38.00,16.77,64.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
34.00,30.00,18.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
40.00,30.00,18.00,98.74,1.26,397
40.00,30.00,6.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
32.00,30.00,18.00,99.75,0.25,397
30.00,30.00,15.00,100.00,0.00,397
36.00,4.07,262144.00,25.94,74.06,397
30.00,30.00,18.00,98.99,1.01,397
32.00,4.64,32768.00,31.23,68.77,397
38.00,7.92,512.00,38.79,61.21,397
34.00,4.07,262144.00,29.22,70.78,397
30.00,30.00,9.00,100.00,0.00,397
40.00,7.92,512.00,39.04,60.96,397
30.00,30.00,6.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,396
30.00,4.64,32768.00,30.36,69.64,392
34.00,5.65,4096.00,36.27,63.73,397
28.00,30.00,18.00,99.75,0.25,397
24.00,30.00,15.00,100.00,0.00,396
28.00,30.00,9.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
36.00,5.65,4096.00,38.04,61.96,397
32.00,7.92,512.00,34.26,65.74,397
40.00,4.64,32768.00,26.95,73.05,397
26.00,30.00,9.00,100.00,0.00,397
36.00,4.64,32768.00,33.00,67.00,397
38.00,5.65,4096.00,32.24,67.76,397
26.00,30.00,18.00,99.75,0.25,396
34.00,7.92,512.00,38.79,61.21,397
32.00,5.65,4096.00,33.75,66.25,397
22.00,30.00,9.00,100.00,0.00,395
40.00,5.65,4096.00,35.26,64.74,397
26.00,5.65,4096.00,33.59,66.41,396
36.00,7.92,512.00,37.78,62.22,397
24.00,5.65,4096.00,36.46,63.54,395
28.00,30.00,12.00,100.00,0.00,397
24.00,30.00,9.00,100.00,0.00,395
28.00,30.00,15.00,100.00,0.00,397
26.00,30.00,15.00,100.00,0.00,396
26.00,7.92,512.00,33.59,66.41,396
28.00,30.00,6.00,100.00,0.00,396
24.00,4.07,262144.00,34.51,65.49,397
28.00,7.92,512.00,39.04,60.96,397
32.00,4.07,262144.00,28.97,71.03,397
20.00,30.00,6.00,100.00,0.00,395
30.00,4.07,262144.00,30.48,69.52,397
26.00,30.00,6.00,100.00,0.00,396
28.00,5.65,4096.00,39.39,60.61,396
24.00,16.77,64.00,100.00,0.00,395
20.00,4.07,262144.00,31.39,68.61,395
24.00,30.00,6.00,100.00,0.00,396
22.00,30.00,6.00,100.00,0.00,396
24.00,4.64,32768.00,35.01,64.99,397
22.00,5.65,4096.00,30.56,69.44,396
34.00,4.64,32768.00,29.22,70.78,397
38.00,4.07,262144.00,31.74,68.26,397
30.00,7.92,512.00,45.09,54.91,397
26.00,4.64,32768.00,31.74,68.26,397
38.00,4.64,32768.00,31.49,68.51,397
28.00,4.07,262144.00,30.97,69.03,381
22.00,30.00,15.00,100.00,0.00,396
28.00,16.77,64.00,100.00,0.00,397
26.00,4.07,262144.00,34.51,65.49,397
30.00,5.65,4096.00,31.74,68.26,397
28.00,4.64,32768.00,29.97,70.03,397
24.00,7.92,512.00,36.52,63.48,397
22.00,4.07,262144.00,30.08,69.92,389
20.00,5.65,4096.00,35.55,64.45,391
22.00,4.64,32768.00,27.53,72.47,396
20.00,30.00,15.00,100.00,0.00,395
24.00,30.00,18.00,100.00,0.00,397
26.00,16.77,64.00,100.00,0.00,397
20.00,30.00,9.00,100.00,0.00,396
22.00,16.77,64.00,100.00,0.00,397
20.00,16.77,64.00,100.00,0.00,395
24.00,30.00,12.00,100.00,0.00,396
26.00,30.00,12.00,100.00,0.00,397
22.00,7.92,512.00,39.09,60.91,394
22.00,30.00,18.00,100.00,0.00,396
20.00,4.64,32768.00,32.15,67.85,395
20.00,30.00,12.00,100.00,0.00,395
40.00,4.07,262144.00,29.72,70.28,397
20.00,7.92,512.00,42.28,57.72,395
22.00,30.00,12.00,100.00,0.00,396
20.00,30.00,18.00,99.50,0.50,397
