frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
4,297551.160013,297551.160013,297551.160013,297551.160013,297551.160013,297551.160013,5500.000000,5500.000000,5500.000000,5500.000000,5500.000000,5500.000000
2,582301.463368,582301.463368,582301.463368,582301.463368,582301.463368,582301.463368,9370.000000,9370.000000,9370.000000,9370.000000,9370.000000,9370.000000
8,578641.669852,578641.669852,578641.669852,578641.669852,578641.669852,578641.669852,9321.000000,9321.000000,9321.000000,9321.000000,9321.000000,9321.000000
16,744382.786443,744382.786443,744382.786443,744382.786443,744382.786443,744382.786443,13646.000000,13646.000000,13646.000000,13646.000000,13646.000000,13646.000000
16384,966710.715430,949575.959708,961211.272120,966710.715430,966710.715430,966710.715430,19251.000000,23418.000000,21426.000000,19251.000000,19251.000000,19251.000000
2048,935002.077458,928196.454486,935002.077458,935002.077458,935002.077458,935002.077458,17741.000000,17741.000000,17741.000000,17741.000000,17741.000000,17741.000000
128,947542.405485,947542.405485,947542.405485,947542.405485,947542.405485,947542.405485,17460.000000,17460.000000,17460.000000,17460.000000,17460.000000,17460.000000
512,1217011.753274,1205665.025102,1217011.753274,1217011.753274,1217011.753274,1217011.753274,21957.000000,23485.000000,21957.000000,21957.000000,21957.000000,21957.000000
65536,1500984.474949,1497780.866761,1500984.474949,1500984.474949,1500984.474949,1500984.474949,28673.000000,28673.000000,28673.000000,28673.000000,28673.000000,28673.000000
64,741751.270531,741751.270531,741751.270531,741751.270531,741751.270531,741751.270531,11419.000000,11419.000000,11419.000000,11419.000000,11419.000000,11419.000000
8192,1516502.776013,1510767.836883,1516502.776013,1516502.776013,1516502.776013,1516502.776013,24030.000000,24030.000000,24030.000000,24030.000000,24030.000000,24030.000000
4096,1474670.028562,1465632.564234,1465562.819776,1474670.028562,1474670.028562,1474670.028562,23663.000000,25070.000000,25532.000000,23663.000000,23663.000000,23663.000000
256,1311245.750524,1311245.750524,1311245.750524,1311245.750524,1311245.750524,1311245.750524,22301.000000,22301.000000,22301.000000,22301.000000,22301.000000,22301.000000
32,913289.410665,913289.410665,913289.410665,913289.410665,913289.410665,913289.410665,13624.000000,13624.000000,13624.000000,13624.000000,13624.000000,13624.000000
32768,900912.410990,893377.880382,900912.410990,900912.410990,900912.410990,900912.410990,20872.000000,20872.000000,20872.000000,20872.000000,20872.000000,20872.000000
1024,1619762.234417,1618700.369203,1619762.234417,1619762.234417,1619762.234417,1619762.234417,25514.000000,25514.000000,25514.000000,25514.000000,25514.000000,25514.000000
