arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
40.00,30.00,12.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
40.00,30.00,18.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
38.00,30.00,18.00,100.00,0.00,397
34.00,30.00,18.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
36.00,30.00,18.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
32.00,30.00,18.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
24.00,30.00,6.00,100.00,0.00,396
30.00,30.00,9.00,100.00,0.00,397
30.00,30.00,18.00,100.00,0.00,397
38.00,5.65,4096.00,0.25,99.75,395
30.00,30.00,6.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,396
32.00,4.64,32768.00,0.25,99.75,397
30.00,7.92,512.00,2.52,97.48,397
24.00,30.00,15.00,100.00,0.00,397
20.00,4.07,262144.00,0.25,99.75,396
40.00,4.07,262144.00,0.76,99.24,397
26.00,30.00,18.00,100.00,0.00,396
28.00,30.00,6.00,100.00,0.00,397
26.00,30.00,6.00,100.00,0.00,396
28.00,4.07,262144.00,0.25,99.75,397
28.00,7.92,512.00,1.77,98.23,396
26.00,30.00,15.00,100.00,0.00,397
26.00,4.64,32768.00,0.50,99.50,397
34.00,5.65,4096.00,0.25,99.75,396
34.00,4.07,262144.00,0.25,99.75,397
38.00,4.07,262144.00,0.25,99.75,397
34.00,7.92,512.00,1.01,98.99,397
32.00,5.65,4096.00,0.25,99.75,397
26.00,30.00,9.00,100.00,0.00,396
40.00,4.64,32768.00,0.25,99.75,397
36.00,4.07,262144.00,0.25,99.75,397
20.00,5.65,4096.00,0.25,99.75,397
22.00,4.07,262144.00,0.25,99.75,397
38.00,7.92,512.00,2.77,97.23,397
24.00,30.00,12.00,100.00,0.00,396
24.00,4.07,262144.00,0.25,99.75,396
26.00,30.00,12.00,100.00,0.00,396
24.00,16.77,64.00,100.00,0.00,396
28.00,30.00,9.00,100.00,0.00,397
38.00,4.64,32768.00,0.76,99.24,397
32.00,4.07,262144.00,0.25,99.75,397
28.00,16.77,64.00,100.00,0.00,397
24.00,7.92,512.00,1.01,98.99,397
28.00,30.00,12.00,100.00,0.00,397
22.00,5.65,4096.00,0.25,99.75,397
20.00,16.77,64.00,100.00,0.00,396
36.00,7.92,512.00,0.25,99.75,397
28.00,4.64,32768.00,0.25,99.75,397
30.00,4.64,32768.00,0.25,99.75,393
40.00,5.65,4096.00,0.25,99.75,397
20.00,30.00,18.00,100.00,0.00,395
34.00,4.64,32768.00,0.25,99.75,395
26.00,16.77,64.00,100.00,0.00,397
26.00,5.65,4096.00,0.25,99.75,395
28.00,30.00,18.00,100.00,0.00,397
36.00,5.65,4096.00,0.25,99.75,397
20.00,7.92,512.00,1.01,98.99,395
28.00,30.00,15.00,100.00,0.00,397
26.00,4.07,262144.00,0.25,99.75,397
22.00,4.64,32768.00,0.25,99.75,397
22.00,30.00,12.00,100.00,0.00,396
22.00,30.00,18.00,100.00,0.00,396
32.00,7.92,512.00,2.02,97.98,397
20.00,4.64,32768.00,0.25,99.75,395
28.00,5.65,4096.00,0.25,99.75,393
22.00,16.77,64.00,100.00,0.00,397
24.00,4.64,32768.00,0.25,99.75,396
22.00,30.00,9.00,100.00,0.00,396
20.00,30.00,9.00,100.00,0.00,395
22.00,30.00,6.00,100.00,0.00,396
24.00,30.00,9.00,100.00,0.00,395
24.00,30.00,18.00,100.00,0.00,397
40.00,7.92,512.00,0.50,99.50,397
30.00,5.65,4096.00,0.25,99.75,397
22.00,7.92,512.00,0.50,99.50,397
26.00,7.92,512.00,3.02,96.98,397
36.00,4.64,32768.00,0.25,99.75,397
24.00,5.65,4096.00,0.25,99.75,396
30.00,4.07,262144.00,0.25,99.75,396
22.00,30.00,15.00,100.00,0.00,396
20.00,30.00,6.00,100.00,0.00,396
20.00,30.00,15.00,100.00,0.00,395
20.00,30.00,12.00,100.00,0.00,395
