frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
8,970810.685737,17503.000000,970810.685737,17503.000000,970810.685737,17503.000000,970810.685737,17503.000000,970810.685737,17503.000000,970810.685737,17503.000000
2,384002.793590,7162.000000,384002.793590,7162.000000,384002.793590,7162.000000,384002.793590,7162.000000,384002.793590,7162.000000,384002.793590,7162.000000
256,809882.910456,27570.000000,809882.910456,27570.000000,809882.910456,27570.000000,809882.910456,27570.000000,809882.910456,27570.000000,809882.910456,27570.000000
16,831422.751335,14705.000000,831422.751335,14705.000000,831422.751335,14705.000000,831422.751335,14705.000000,831422.751335,14705.000000,831422.751335,14705.000000
4,803668.177382,28280.000000,803668.177382,28280.000000,803668.177382,28280.000000,803668.177382,28280.000000,803668.177382,28280.000000,803668.177382,28280.000000
8192,454620.697626,27393.000000,454620.697626,27393.000000,454620.697626,27393.000000,454620.697626,27393.000000,454620.697626,27393.000000,454620.697626,27393.000000
4096,892244.691352,21182.000000,892244.691352,21182.000000,892244.691352,21182.000000,892244.691352,21182.000000,892244.691352,21182.000000,892244.691352,21182.000000
1024,767847.309452,24201.000000,767847.309452,24201.000000,767847.309452,24201.000000,767847.309452,24201.000000,767847.309452,24201.000000,767847.309452,24201.000000
32,1277029.796487,25154.000000,1277029.796487,25154.000000,1277029.796487,25154.000000,1277029.796487,25154.000000,1277029.796487,25154.000000,1277029.796487,25154.000000
128,987104.985687,27922.000000,987104.985687,27922.000000,987104.985687,27922.000000,987104.985687,27922.000000,987104.985687,27922.000000,987104.985687,27922.000000
64,1045203.295068,26433.000000,1045203.295068,26433.000000,1045203.295068,26433.000000,1045203.295068,26433.000000,1045203.295068,26433.000000,1045203.295068,26433.000000
512,1398181.173184,21387.000000,1398181.173184,21387.000000,1398181.173184,21387.000000,1398181.173184,21387.000000,1398181.173184,21387.000000,1398181.173184,21387.000000
2048,1693079.732134,61288.000000,1716025.158916,25134.000000,1716025.158916,25134.000000,1716025.158916,25134.000000,1716025.158916,25134.000000,1683826.363384,61288.000000
65536,3205391.428082,68814.000000,3285428.705478,55066.000000,3285428.705478,55066.000000,3180106.772059,64660.000000,3251646.516019,99363.000000,3205391.428082,68814.000000
16384,1451607.746674,68986.000000,1488937.280276,24970.000000,1488937.280276,24970.000000,1488937.280276,24970.000000,1483528.920402,36967.000000,1483528.920402,36967.000000
32768,4204035.745226,100258.000000,4229780.124619,71085.000000,4229780.124619,71085.000000,4164738.715891,71085.000000,4362447.044228,180064.000000,4204035.745226,100258.000000
