frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
2048,589127.805904,20543.000000,589127.805904,20543.000000,589127.805904,20543.000000,589127.805904,20543.000000,589127.805904,20543.000000,589127.805904,20543.000000
4,386011.080697,26645.000000,386011.080697,26645.000000,386011.080697,26645.000000,386011.080697,26645.000000,386011.080697,26645.000000,386011.080697,26645.000000
32768,1236188.161514,90682.000000,1269287.648376,28298.000000,1269287.648376,28298.000000,1269287.648376,28298.000000,1236188.161514,90682.000000,1236188.161514,90682.000000
256,1163570.340131,27371.000000,1163570.340131,27371.000000,1163570.340131,27371.000000,1163570.340131,27371.000000,1163570.340131,27371.000000,1163570.340131,27371.000000
32,927362.481879,28646.000000,927362.481879,28646.000000,927362.481879,28646.000000,927362.481879,28646.000000,927362.481879,28646.000000,927362.481879,28646.000000
64,1271449.326197,25487.000000,1271449.326197,25487.000000,1271449.326197,25487.000000,1271449.326197,25487.000000,1271449.326197,25487.000000,1271449.326197,25487.000000
4096,1380183.306142,23520.000000,1380183.306142,23520.000000,1380183.306142,23520.000000,1380183.306142,23520.000000,1380183.306142,23520.000000,1380183.306142,23520.000000
128,782442.443609,27845.000000,782442.443609,27845.000000,782442.443609,27845.000000,782442.443609,27845.000000,782442.443609,27845.000000,782442.443609,27845.000000
16,768389.303112,19273.000000,768389.303112,19273.000000,768389.303112,19273.000000,768389.303112,19273.000000,768389.303112,19273.000000,768389.303112,19273.000000
2,671370.874139,24188.000000,671370.874139,24188.000000,671370.874139,24188.000000,671370.874139,24188.000000,671370.874139,24188.000000,671370.874139,24188.000000
8,780533.895900,26078.000000,780533.895900,26078.000000,780533.895900,26078.000000,780533.895900,26078.000000,780533.895900,26078.000000,780533.895900,26078.000000
512,1146193.554801,24233.000000,1146193.554801,24233.000000,1146193.554801,24233.000000,1146193.554801,24233.000000,1146193.554801,24233.000000,1146193.554801,24233.000000
65536,2496412.463490,109628.000000,2633910.879066,50533.000000,2633910.879066,50533.000000,2509880.064901,70447.000000,2628339.653436,158338.000000,2496412.463490,109628.000000
8192,1203910.244519,22980.000000,1203910.244519,22980.000000,1203910.244519,22980.000000,1203910.244519,22980.000000,1203910.244519,22980.000000,1203910.244519,22980.000000
1024,1354918.232260,27548.000000,1354918.232260,27548.000000,1354918.232260,27548.000000,1354918.232260,27548.000000,1354918.232260,27548.000000,1344250.852006,37109.000000
16384,2225747.827189,35532.000000,2225747.827189,35532.000000,2225747.827189,35532.000000,2225747.827189,35532.000000,2207960.398285,39681.000000,2225747.827189,35532.000000
