arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
38.00,30.00,18.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
34.00,30.00,18.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
40.00,30.00,18.00,99.75,0.25,397
36.00,16.77,64.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
32.00,30.00,18.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
36.00,30.00,18.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
30.00,30.00,18.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
34.00,7.92,512.00,26.70,73.30,397
36.00,5.65,4096.00,20.91,79.09,397
26.00,30.00,18.00,100.00,0.00,397
28.00,30.00,6.00,100.00,0.00,397
28.00,16.77,64.00,100.00,0.00,397
22.00,7.92,512.00,28.79,71.21,396
32.00,7.92,512.00,28.46,71.54,397
28.00,30.00,18.00,99.75,0.25,397
28.00,30.00,15.00,100.00,0.00,397
26.00,30.00,12.00,100.00,0.00,397
24.00,30.00,12.00,100.00,0.00,397
32.00,4.64,32768.00,20.40,79.60,397
26.00,30.00,6.00,100.00,0.00,397
28.00,30.00,9.00,100.00,0.00,396
38.00,7.92,512.00,28.97,71.03,397
22.00,30.00,15.00,100.00,0.00,395
26.00,16.77,64.00,100.00,0.00,397
28.00,30.00,12.00,100.00,0.00,397
36.00,4.07,262144.00,18.14,81.86,397
28.00,4.07,262144.00,14.61,85.39,397
34.00,5.65,4096.00,16.62,83.38,397
26.00,30.00,9.00,100.00,0.00,396
40.00,5.65,4096.00,22.17,77.83,397
40.00,7.92,512.00,23.17,76.83,397
24.00,4.07,262144.00,17.38,82.62,397
28.00,7.92,512.00,25.19,74.81,397
24.00,30.00,18.00,100.00,0.00,396
36.00,7.92,512.00,26.45,73.55,397
32.00,5.65,4096.00,21.91,78.09,397
26.00,30.00,15.00,100.00,0.00,397
28.00,4.64,32768.00,17.13,82.87,397
22.00,30.00,12.00,100.00,0.00,397
28.00,5.65,4096.00,18.23,81.77,395
40.00,4.64,32768.00,16.88,83.12,397
20.00,30.00,9.00,100.00,0.00,395
40.00,4.07,262144.00,18.89,81.11,397
20.00,30.00,18.00,100.00,0.00,395
22.00,4.64,32768.00,12.76,87.24,392
30.00,4.07,262144.00,13.85,86.15,397
20.00,7.92,512.00,27.53,72.47,396
22.00,30.00,9.00,100.00,0.00,396
22.00,16.77,64.00,100.00,0.00,396
38.00,4.64,32768.00,16.62,83.38,397
34.00,4.64,32768.00,16.37,83.63,397
22.00,4.07,262144.00,17.13,82.87,397
20.00,5.65,4096.00,15.11,84.89,397
24.00,30.00,15.00,100.00,0.00,397
26.00,4.07,262144.00,14.36,85.64,397
20.00,4.64,32768.00,19.74,80.26,390
32.00,4.07,262144.00,18.99,81.01,395
24.00,5.65,4096.00,18.21,81.79,390
22.00,30.00,18.00,100.00,0.00,396
38.00,4.07,262144.00,15.62,84.38,397
38.00,5.65,4096.00,19.40,80.60,397
20.00,30.00,15.00,100.00,0.00,396
24.00,7.92,512.00,24.81,75.19,395
24.00,30.00,6.00,100.00,0.00,396
24.00,4.64,32768.00,21.07,78.93,394
24.00,30.00,9.00,100.00,0.00,396
24.00,16.77,64.00,100.00,0.00,396
30.00,7.92,512.00,29.22,70.78,397
20.00,30.00,12.00,100.00,0.00,396
22.00,5.65,4096.00,20.97,79.03,391
30.00,4.64,32768.00,19.19,80.81,396
22.00,30.00,6.00,100.00,0.00,395
20.00,30.00,6.00,100.00,0.00,396
30.00,5.65,4096.00,19.40,80.60,397
20.00,4.07,262144.00,15.78,84.22,393
26.00,7.92,512.00,26.45,73.55,397
26.00,4.64,32768.00,17.63,82.37,397
20.00,16.77,64.00,100.00,0.00,395
26.00,5.65,4096.00,14.68,85.32,395
34.00,4.07,262144.00,15.40,84.60,396
36.00,4.64,32768.00,19.14,80.86,397
