arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
40.00,30.00,9.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
36.00,30.00,18.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
40.00,30.00,18.00,100.00,0.00,397
38.00,30.00,18.00,100.00,0.00,397
34.00,30.00,18.00,99.75,0.25,397
34.00,16.77,64.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
32.00,30.00,18.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
28.00,16.77,64.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,396
34.00,7.92,512.00,29.97,70.03,397
28.00,30.00,6.00,100.00,0.00,397
26.00,4.64,32768.00,19.40,80.60,397
36.00,4.07,262144.00,14.11,85.89,397
24.00,30.00,9.00,100.00,0.00,395
36.00,7.92,512.00,27.96,72.04,397
36.00,4.64,32768.00,16.12,83.88,397
38.00,4.64,32768.00,18.14,81.86,397
28.00,30.00,18.00,100.00,0.00,397
28.00,30.00,9.00,100.00,0.00,397
40.00,7.92,512.00,27.20,72.80,397
32.00,5.65,4096.00,18.64,81.36,397
38.00,5.65,4096.00,22.78,77.22,395
26.00,30.00,18.00,100.00,0.00,396
40.00,5.65,4096.00,17.63,82.37,397
32.00,7.92,512.00,26.20,73.80,397
24.00,16.77,64.00,100.00,0.00,396
34.00,4.64,32768.00,17.47,82.53,395
24.00,30.00,15.00,100.00,0.00,397
20.00,5.65,4096.00,21.41,78.59,397
24.00,4.64,32768.00,12.88,87.12,396
26.00,16.77,64.00,100.00,0.00,397
24.00,5.65,4096.00,17.68,82.32,396
32.00,4.64,32768.00,17.63,82.37,397
22.00,4.07,262144.00,14.36,85.64,397
26.00,4.07,262144.00,15.37,84.63,397
26.00,30.00,15.00,100.00,0.00,397
20.00,4.07,262144.00,15.40,84.60,396
34.00,5.65,4096.00,18.18,81.82,396
24.00,30.00,12.00,100.00,0.00,396
30.00,30.00,18.00,100.00,0.00,397
30.00,4.07,262144.00,15.91,84.09,396
28.00,30.00,15.00,100.00,0.00,397
24.00,7.92,512.00,28.97,71.03,397
38.00,7.92,512.00,27.71,72.29,397
26.00,30.00,6.00,100.00,0.00,396
26.00,30.00,9.00,100.00,0.00,396
28.00,5.65,4096.00,14.50,85.50,393
28.00,4.64,32768.00,19.40,80.60,397
24.00,30.00,6.00,100.00,0.00,396
22.00,30.00,6.00,100.00,0.00,396
30.00,4.64,32768.00,15.01,84.99,393
20.00,30.00,9.00,100.00,0.00,395
34.00,4.07,262144.00,12.85,87.15,397
22.00,30.00,12.00,100.00,0.00,396
30.00,7.92,512.00,30.23,69.77,397
40.00,4.07,262144.00,13.35,86.65,397
40.00,4.64,32768.00,15.11,84.89,397
28.00,30.00,12.00,100.00,0.00,397
22.00,16.77,64.00,100.00,0.00,397
36.00,5.65,4096.00,18.14,81.86,397
28.00,4.07,262144.00,15.11,84.89,397
26.00,30.00,12.00,100.00,0.00,396
32.00,4.07,262144.00,16.88,83.12,397
20.00,16.77,64.00,100.00,0.00,396
30.00,5.65,4096.00,19.90,80.10,397
22.00,5.65,4096.00,20.40,79.60,397
38.00,4.07,262144.00,15.87,84.13,397
22.00,30.00,15.00,100.00,0.00,396
22.00,4.64,32768.00,13.85,86.15,397
20.00,30.00,15.00,100.00,0.00,395
20.00,7.92,512.00,24.81,75.19,395
22.00,30.00,9.00,100.00,0.00,396
28.00,7.92,512.00,30.05,69.95,396
24.00,30.00,18.00,100.00,0.00,397
20.00,30.00,18.00,100.00,0.00,395
20.00,4.64,32768.00,16.46,83.54,395
26.00,5.65,4096.00,18.23,81.77,395
22.00,7.92,512.00,22.17,77.83,397
24.00,4.07,262144.00,13.13,86.87,396
20.00,30.00,12.00,100.00,0.00,395
22.00,30.00,18.00,100.00,0.00,396
26.00,7.92,512.00,29.97,70.03,397
20.00,30.00,6.00,100.00,0.00,396
